ClePrimaire;dateProd;codeINSEE;QuantiteProd;typeProd
;2017-07;44;370;éolien
;2017-08;44;255;éolien
;2017-09;44;383;éolien
;2017-10;44;482;éolien
;2017-11;44;538;éolien
;2017-12;44;825;éolien
;2018-01;44;994;éolien
;2018-02;44;613;éolien
;2018-03;44;674;éolien
;2018-04;44;514;éolien
;2018-05;44;352;éolien
;2018-06;44;256;éolien
;2018-07;44;238;éolien
;2018-08;44;299;éolien
;2018-09;44;348;éolien
;2018-10;44;537;éolien
;2018-11;44;621;éolien
;2018-12;44;887;éolien
;2019-01;44;669;éolien
;2019-02;44;574;éolien
;2019-03;44;1095;éolien
;2019-04;44;502;éolien
;2019-05;44;450;éolien
;2019-06;44;409;éolien
;2019-07;44;355;éolien
;2019-08;44;331;éolien
;2019-09;44;583;éolien
;2019-10;44;811;éolien
;2019-11;44;797;éolien
;2019-12;44;1092;éolien
;2014-01;52;144;éolien
;2014-02;52;179;éolien
;2014-03;52;81;éolien
;2014-04;52;78;éolien
;2014-05;52;92;éolien
;2014-06;52;61;éolien
;2014-07;52;55;éolien
;2014-08;52;54;éolien
;2014-09;52;48;éolien
;2014-10;52;70;éolien
;2014-11;52;101;éolien
;2014-12;52;105;éolien
;2015-01;52;130;éolien
;2015-02;52;131;éolien
;2015-03;52;121;éolien
;2015-04;52;88;éolien
;2015-05;52;89;éolien
;2015-06;52;71;éolien
;2015-07;52;73;éolien
;2015-08;52;56;éolien
;2015-09;52;95;éolien
;2015-10;52;88;éolien
;2015-11;52;124;éolien
;2015-12;52;150;éolien
;2016-01;52;173;éolien
;2016-02;52;164;éolien
;2016-03;52;166;éolien
;2016-04;52;99;éolien
;2016-05;52;83;éolien
;2016-06;52;62;éolien
;2016-07;52;57;éolien
;2016-08;52;70;éolien
;2016-09;52;48;éolien
;2016-10;52;93;éolien
;2016-11;52;145;éolien
;2016-12;52;96;éolien
;2017-01;52;112;éolien
;2017-02;52;154;éolien
;2017-03;52;136;éolien
;2017-04;52;97;éolien
;2017-05;52;101;éolien
;2017-06;52;80;éolien
;2017-07;52;100;éolien
;2017-08;52;74;éolien
;2017-09;52;93;éolien
;2017-10;52;91;éolien
;2017-11;52;119;éolien
;2017-12;52;188;éolien
;2018-01;52;235;éolien
;2018-02;52;170;éolien
;2018-03;52;203;éolien
;2018-04;52;103;éolien
;2018-05;52;86;éolien
;2018-06;52;78;éolien
;2018-07;52;61;éolien
;2018-08;52;61;éolien
;2018-09;52;99;éolien
;2018-10;52;139;éolien
;2018-11;52;173;éolien
;2018-12;52;217;éolien
;2019-01;52;146;éolien
;2019-02;52;152;éolien
;2019-03;52;250;éolien
;2019-04;52;138;éolien
;2019-05;52;129;éolien
;2019-06;52;106;éolien
;2019-07;52;114;éolien
;2019-08;52;104;éolien
;2019-09;52;174;éolien
;2019-10;52;172;éolien
;2019-11;52;206;éolien
;2019-12;52;270;éolien
;2014-01;53;200;éolien
;2014-02;53;218;éolien
;2014-03;53;110;éolien
;2014-04;53;103;éolien
;2014-05;53;103;éolien
;2014-06;53;77;éolien
;2014-07;53;65;éolien
;2014-08;53;76;éolien
;2014-09;53;48;éolien
;2014-10;53;117;éolien
;2014-11;53;125;éolien
;2014-12;53;150;éolien
;2015-01;53;183;éolien
;2015-02;53;162;éolien
;2015-03;53;163;éolien
;2015-04;53;104;éolien
;2015-05;53;112;éolien
;2015-06;53;97;éolien
;2015-07;53;89;éolien
;2015-08;53;83;éolien
;2015-09;53;97;éolien
;2015-10;53;110;éolien
;2015-11;53;195;éolien
;2015-12;53;250;éolien
;2016-01;53;227;éolien
;2016-02;53;200;éolien
;2016-03;53;190;éolien
;2016-04;53;117;éolien
;2016-05;53;85;éolien
;2016-06;53;63;éolien
;2016-07;53;64;éolien
;2016-08;53;88;éolien
;2016-09;53;75;éolien
;2016-10;53;95;éolien
;2016-11;53;164;éolien
;2016-12;53;106;éolien
;2017-01;53;125;éolien
;2017-02;53;177;éolien
;2017-03;53;171;éolien
;2017-04;53;90;éolien
;2017-05;53;108;éolien
;2017-06;53;86;éolien
;2017-07;53;107;éolien
;2017-08;53;87;éolien
;2017-09;53;121;éolien
;2017-10;53;115;éolien
;2017-11;53;137;éolien
;2017-12;53;216;éolien
;2018-01;53;270;éolien
;2018-02;53;184;éolien
;2018-03;53;212;éolien
;2018-04;53;136;éolien
;2018-05;53;97;éolien
;2018-06;53;83;éolien
;2018-07;53;79;éolien
;2018-08;53;62;éolien
;2018-09;53;119;éolien
;2018-10;53;150;éolien
;2018-11;53;194;éolien
;2018-12;53;213;éolien
;2019-01;53;132;éolien
;2019-02;53;159;éolien
;2019-03;53;254;éolien
;2019-04;53;136;éolien
;2019-05;53;105;éolien
;2019-06;53;95;éolien
;2019-07;53;104;éolien
;2019-08;53;109;éolien
;2019-09;53;169;éolien
;2019-10;53;186;éolien
;2019-11;53;209;éolien
;2019-12;53;274;éolien
;2014-01;75;98;éolien
;2014-02;75;128;éolien
;2014-03;75;57;éolien
;2014-04;75;58;éolien
;2014-05;75;71;éolien
;2014-06;75;52;éolien
;2014-07;75;38;éolien
;2014-08;75;37;éolien
;2014-09;75;49;éolien
;2014-10;75;61;éolien
;2014-11;75;89;éolien
;2014-12;75;76;éolien
;2015-01;75;97;éolien
;2015-02;75;98;éolien
;2015-03;75;91;éolien
;2015-04;75;68;éolien
;2015-05;75;67;éolien
;2015-06;75;46;éolien
;2015-07;75;53;éolien
;2015-08;75;46;éolien
;2015-09;75;77;éolien
;2015-10;75;74;éolien
;2015-11;75;88;éolien
;2015-12;75;111;éolien
;2016-01;75;128;éolien
;2016-02;75;125;éolien
;2016-03;75;123;éolien
;2016-04;75;60;éolien
;2016-05;75;67;éolien
;2016-06;75;46;éolien
;2016-07;75;41;éolien
;2016-08;75;40;éolien
;2016-09;75;34;éolien
;2016-10;75;64;éolien
;2016-11;75;113;éolien
;2016-12;75;77;éolien
;2017-01;75;126;éolien
;2017-02;75;136;éolien
;2017-03;75;118;éolien
;2017-04;75;112;éolien
;2017-05;75;98;éolien
;2017-06;75;78;éolien
;2017-07;75;75;éolien
;2017-08;75;57;éolien
;2017-09;75;72;éolien
;2017-10;75;77;éolien
;2017-11;75;107;éolien
;2017-12;75;169;éolien
;2018-01;75;226;éolien
;2018-02;75;176;éolien
;2018-03;75;221;éolien
;2018-04;75;118;éolien
;2018-05;75;86;éolien
;2018-06;75;109;éolien
;2018-07;75;67;éolien
;2018-08;75;85;éolien
;2018-09;75;101;éolien
;2018-10;75;155;éolien
;2018-11;75;167;éolien
;2018-12;75;220;éolien
;2019-01;75;149;éolien
;2019-02;75;154;éolien
;2019-03;75;258;éolien
;2019-04;75;138;éolien
;2019-05;75;150;éolien
;2019-06;75;105;éolien
;2019-07;75;109;éolien
;2019-08;75;89;éolien
;2019-09;75;178;éolien
;2019-10;75;184;éolien
;2019-11;75;228;éolien
;2019-12;75;283;éolien
;2014-01;76;189;éolien
;2014-02;76;198;éolien
;2014-03;76;220;éolien
;2014-04;76;189;éolien
;2014-05;76;237;éolien
;2014-06;76;140;éolien
;2014-07;76;203;éolien
;2014-08;76;116;éolien
;2014-09;76;104;éolien
;2014-10;76;133;éolien
;2014-11;76;186;éolien
;2014-12;76;270;éolien
;2015-01;76;230;éolien
;2015-02;76;219;éolien
;2015-03;76;252;éolien
;2015-04;76;176;éolien
;2015-05;76;234;éolien
;2015-06;76;137;éolien
;2015-07;76;189;éolien
;2015-08;76;154;éolien
;2015-09;76;164;éolien
;2015-10;76;171;éolien
;2015-11;76;241;éolien
;2015-12;76;144;éolien
;2016-01;76;187;éolien
;2016-02;76;257;éolien
;2016-03;76;234;éolien
;2016-04;76;251;éolien
;2016-05;76;300;éolien
;2016-06;76;194;éolien
;2016-07;76;186;éolien
;2016-08;76;187;éolien
;2016-09;76;174;éolien
;2016-10;76;162;éolien
;2016-11;76;235;éolien
;2016-12;76;203;éolien
;2017-01;76;305;éolien
;2017-02;76;272;éolien
;2017-03;76;260;éolien
;2017-04;76;261;éolien
;2017-05;76;207;éolien
;2017-06;76;171;éolien
;2017-07;76;264;éolien
;2017-08;76;200;éolien
;2017-09;76;219;éolien
;2017-10;76;273;éolien
;2017-11;76;337;éolien
;2017-12;76;354;éolien
;2018-01;76;379;éolien
;2018-02;76;293;éolien
;2018-03;76;346;éolien
;2018-04;76;264;éolien
;2018-05;76;268;éolien
;2018-06;76;189;éolien
;2018-07;76;156;éolien
;2018-08;76;207;éolien
;2018-09;76;165;éolien
;2018-10;76;358;éolien
;2018-11;76;294;éolien
;2018-12;76;326;éolien
;2019-01;76;463;éolien
;2019-02;76;262;éolien
;2019-03;76;398;éolien
;2019-04;76;339;éolien
;2019-05;76;393;éolien
;2019-06;76;219;éolien
;2019-07;76;214;éolien
;2019-08;76;163;éolien
;2019-09;76;249;éolien
;2019-10;76;324;éolien
;2019-11;76;321;éolien
;2019-12;76;399;éolien
;2014-01;84;75;éolien
;2014-02;84;80;éolien
;2014-03;84;70;éolien
;2014-04;84;57;éolien
;2014-05;84;89;éolien
;2014-06;84;55;éolien
;2014-07;84;53;éolien
;2014-08;84;38;éolien
;2014-09;84;48;éolien
;2014-10;84;52;éolien
;2014-11;84;67;éolien
;2014-12;84;74;éolien
;2015-01;84;70;éolien
;2015-02;84;66;éolien
;2015-03;84;74;éolien
;2015-04;84;66;éolien
;2015-05;84;86;éolien
;2015-06;84;44;éolien
;2015-07;84;57;éolien
;2015-08;84;55;éolien
;2015-09;84;70;éolien
;2015-10;84;62;éolien
;2015-11;84;75;éolien
;2015-12;84;69;éolien
;2016-01;84;85;éolien
;2016-02;84;90;éolien
;2016-03;84;90;éolien
;2016-04;84;84;éolien
;2016-05;84;96;éolien
;2016-06;84;45;éolien
;2016-07;84;53;éolien
;2016-08;84;50;éolien
;2016-09;84;50;éolien
;2016-10;84;64;éolien
;2016-11;84;84;éolien
;2016-12;84;60;éolien
;2017-01;84;88;éolien
;2017-02;84;101;éolien
;2017-03;84;89;éolien
;2017-04;84;91;éolien
;2017-05;84;74;éolien
;2017-06;84;56;éolien
;2017-07;84;69;éolien
;2017-08;84;55;éolien
;2017-09;84;54;éolien
;2017-10;84;86;éolien
;2017-11;84;111;éolien
;2017-12;84;128;éolien
;2018-01;84;139;éolien
;2018-02;84;87;éolien
;2018-03;84;122;éolien
;2018-04;84;102;éolien
;2018-05;84;66;éolien
;2018-06;84;61;éolien
;2018-07;84;48;éolien
;2018-08;84;64;éolien
;2018-09;84;57;éolien
;2018-10;84;112;éolien
;2018-11;84;98;éolien
;2018-12;84;120;éolien
;2019-01;84;114;éolien
;2019-02;84;89;éolien
;2019-03;84;140;éolien
;2019-04;84;103;éolien
;2019-05;84;119;éolien
;2019-06;84;70;éolien
;2019-07;84;58;éolien
;2019-08;84;58;éolien
;2019-09;84;75;éolien
;2019-10;84;117;éolien
;2019-11;84;106;éolien
;2019-12;84;135;éolien
;2014-01;93;8;éolien
;2014-02;93;8;éolien
;2014-03;93;8;éolien
;2014-04;93;9;éolien
;2014-05;93;11;éolien
;2014-06;93;5;éolien
;2014-07;93;9;éolien
;2014-08;93;5;éolien
;2014-09;93;7;éolien
;2014-10;93;8;éolien
;2014-11;93;7;éolien
;2014-12;93;15;éolien
;2015-01;93;12;éolien
;2015-02;93;11;éolien
;2015-03;93;10;éolien
;2015-04;93;8;éolien
;2015-05;93;11;éolien
;2015-06;93;6;éolien
;2015-07;93;6;éolien
;2015-08;93;5;éolien
;2015-09;93;10;éolien
;2015-10;93;8;éolien
;2015-11;93;10;éolien
;2015-12;93;3;éolien
;2016-01;93;5;éolien
;2016-02;93;11;éolien
;2016-03;93;11;éolien
;2016-04;93;12;éolien
;2016-05;93;13;éolien
;2016-06;93;6;éolien
;2016-07;93;8;éolien
;2016-08;93;7;éolien
;2016-09;93;5;éolien
;2016-10;93;9;éolien
;2016-11;93;9;éolien
;2016-12;93;7;éolien
;2017-01;93;15;éolien
;2017-02;93;10;éolien
;2017-03;93;8;éolien
;2017-04;93;13;éolien
;2017-05;93;6;éolien
;2017-06;93;5;éolien
;2017-07;93;9;éolien
;2017-08;93;6;éolien
;2017-09;93;6;éolien
;2017-10;93;9;éolien
;2017-11;93;13;éolien
;2017-12;93;12;éolien
;2018-01;93;10;éolien
;2018-02;93;12;éolien
;2018-03;93;12;éolien
;2018-04;93;8;éolien
;2018-05;93;5;éolien
;2018-06;93;7;éolien
;2018-07;93;4;éolien
;2018-08;93;5;éolien
;2018-09;93;5;éolien
;2018-10;93;11;éolien
;2018-11;93;8;éolien
;2018-12;93;7;éolien
;2019-01;93;17;éolien
;2019-02;93;6;éolien
;2019-03;93;10;éolien
;2019-04;93;9;éolien
;2019-05;93;11;éolien
;2019-06;93;5;éolien
;2019-07;93;4;éolien
;2019-08;93;5;éolien
;2019-09;93;6;éolien
;2019-10;93;8;éolien
;2019-11;93;7;éolien
;2019-12;93;9;éolien
;2014-01;11;1;solaire
;2014-02;11;2;solaire
;2014-03;11;6;solaire
;2014-04;11;6;solaire
;2014-05;11;8;solaire
;2014-06;11;9;solaire
;2014-07;11;7;solaire
;2014-08;11;7;solaire
;2014-09;11;7;solaire
;2014-10;11;4;solaire
;2014-11;11;2;solaire
;2014-12;11;1;solaire
;2015-01;11;1;solaire
;2015-02;11;3;solaire
;2015-03;11;5;solaire
;2015-04;11;8;solaire
;2015-05;11;8;solaire
;2015-06;11;10;solaire
;2015-07;11;9;solaire
;2015-08;11;8;solaire
;2015-09;11;7;solaire
;2015-10;11;4;solaire
;2015-11;11;2;solaire
;2015-12;11;1;solaire
;2016-01;11;1;solaire
;2016-02;11;3;solaire
;2016-03;11;5;solaire
;2016-04;11;7;solaire
;2016-05;11;7;solaire
;2016-06;11;7;solaire
;2016-07;11;9;solaire
;2016-08;11;9;solaire
;2016-09;11;6;solaire
;2016-10;11;7;solaire
;2016-11;11;2;solaire
;2016-12;11;2;solaire
;2017-01;11;2;solaire
;2017-02;11;2;solaire
;2017-03;11;5;solaire
;2017-04;11;8;solaire
;2017-05;11;10;solaire
;2017-06;11;11;solaire
;2017-07;11;9;solaire
;2017-08;11;8;solaire
;2017-09;11;6;solaire
;2017-10;11;5;solaire
;2017-11;11;2;solaire
;2017-12;11;1;solaire
;2018-01;11;0;solaire
;2018-02;11;3;solaire
;2018-03;11;5;solaire
;2018-04;11;8;solaire
;2018-05;11;11;solaire
;2018-06;11;10;solaire
;2018-07;11;12;solaire
;2018-08;11;10;solaire
;2018-09;11;9;solaire
;2018-10;11;8;solaire
;2018-11;11;4;solaire
;2018-12;11;0;solaire
;2019-01;11;3;solaire
;2019-02;11;4;solaire
;2019-03;11;6;solaire
;2019-04;11;8;solaire
;2019-05;11;9;solaire
;2019-06;11;10;solaire
;2019-07;11;10;solaire
;2019-08;11;10;solaire
;2019-09;11;11;solaire
;2019-10;11;8;solaire
;2019-11;11;5;solaire
;2019-12;11;5;solaire
;2014-01;24;5;solaire
;2014-02;24;9;solaire
;2014-03;24;20;solaire
;2014-04;24;20;solaire
;2014-05;24;22;solaire
;2014-06;24;25;solaire
;2014-07;24;23;solaire
;2014-08;24;22;solaire
;2014-09;24;22;solaire
;2014-10;24;14;solaire
;2014-11;24;7;solaire
;2014-12;24;4;solaire
;2015-01;24;6;solaire
;2015-02;24;10;solaire
;2015-03;24;16;solaire
;2015-04;24;25;solaire
;2015-05;24;27;solaire
;2015-06;24;32;solaire
;2015-07;24;30;solaire
;2015-08;24;27;solaire
;2015-09;24;23;solaire
;2015-10;24;15;solaire
;2015-11;24;10;solaire
;2015-12;24;8;solaire
;2016-01;24;7;solaire
;2016-02;24;11;solaire
;2016-03;24;19;solaire
;2016-04;24;24;solaire
;2016-05;24;26;solaire
;2016-06;24;24;solaire
;2016-07;24;33;solaire
;2016-08;24;33;solaire
;2016-09;24;23;solaire
;2016-10;24;22;solaire
;2016-11;24;9;solaire
;2016-12;24;9;solaire
;2017-01;24;9;solaire
;2017-02;24;11;solaire
;2017-03;24;18;solaire
;2017-04;24;33;solaire
;2017-05;24;33;solaire
;2017-06;24;36;solaire
;2017-07;24;31;solaire
;2017-08;24;31;solaire
;2017-09;24;24;solaire
;2017-10;24;20;solaire
;2017-11;24;10;solaire
;2017-12;24;5;solaire
;2018-01;24;5;solaire
;2018-02;24;13;solaire
;2018-03;24;20;solaire
;2018-04;24;28;solaire
;2018-05;24;39;solaire
;2018-06;24;38;solaire
;2018-07;24;41;solaire
;2018-08;24;39;solaire
;2018-09;24;34;solaire
;2018-10;24;25;solaire
;2018-11;24;12;solaire
;2018-12;24;5;solaire
;2019-01;24;11;solaire
;2019-02;24;21;solaire
;2019-03;24;27;solaire
;2019-04;24;33;solaire
;2019-05;24;37;solaire
;2019-06;24;41;solaire
;2019-07;24;46;solaire
;2019-08;24;41;solaire
;2019-09;24;35;solaire
;2019-10;24;21;solaire
;2019-11;24;16;solaire
;2019-12;24;12;solaire
;2014-01;27;5;solaire
;2014-02;27;8;solaire
;2014-03;27;19;solaire
;2014-04;27;20;solaire
;2014-05;27;23;solaire
;2014-06;27;27;solaire
;2014-07;27;20;solaire
;2014-08;27;21;solaire
;2014-09;27;21;solaire
;2014-10;27;13;solaire
;2014-11;27;7;solaire
;2014-12;27;3;solaire
;2015-01;27;4;solaire
;2015-02;27;10;solaire
;2015-03;27;17;solaire
;2015-04;27;24;solaire
;2015-05;27;25;solaire
;2015-06;27;28;solaire
;2015-07;27;29;solaire
;2015-08;27;26;solaire
;2015-09;27;21;solaire
;2015-10;27;13;solaire
;2015-11;27;9;solaire
;2015-12;27;8;solaire
;2016-01;27;6;solaire
;2016-02;27;7;solaire
;2016-03;27;17;solaire
;2016-04;27;19;solaire
;2016-05;27;23;solaire
;2016-06;27;23;solaire
;2016-07;27;29;solaire
;2016-08;27;29;solaire
;2016-09;27;22;solaire
;2016-10;27;21;solaire
;2016-11;27;7;solaire
;2016-12;27;7;solaire
;2017-01;27;7;solaire
;2017-02;27;10;solaire
;2017-03;27;17;solaire
;2017-04;27;28;solaire
;2017-05;27;29;solaire
;2017-06;27;32;solaire
;2017-07;27;28;solaire
;2017-08;27;27;solaire
;2017-09;27;21;solaire
;2017-10;27;17;solaire
;2017-11;27;8;solaire
;2017-12;27;4;solaire
;2018-01;27;4;solaire
;2018-02;27;11;solaire
;2018-03;27;17;solaire
;2018-04;27;27;solaire
;2018-05;27;32;solaire
;2018-06;27;39;solaire
;2018-07;27;41;solaire
;2018-08;27;38;solaire
;2018-09;27;34;solaire
;2018-10;27;24;solaire
;2018-11;27;13;solaire
;2018-12;27;5;solaire
;2019-01;27;11;solaire
;2019-02;27;22;solaire
;2019-03;27;28;solaire
;2019-04;27;32;solaire
;2019-05;27;38;solaire
;2019-06;27;40;solaire
;2019-07;27;45;solaire
;2019-08;27;43;solaire
;2019-09;27;37;solaire
;2019-10;27;22;solaire
;2019-11;27;15;solaire
;2019-12;27;12;solaire
;2014-01;28;2;solaire
;2014-02;28;5;solaire
;2014-03;28;10;solaire
;2014-04;28;11;solaire
;2014-05;28;13;solaire
;2014-06;28;15;solaire
;2014-07;28;14;solaire
;2014-08;28;12;solaire
;2014-09;28;12;solaire
;2014-10;28;7;solaire
;2014-11;28;4;solaire
;2014-12;28;2;solaire
;2015-01;28;3;solaire
;2015-02;28;5;solaire
;2015-03;28;9;solaire
;2015-04;28;14;solaire
;2015-05;28;14;solaire
;2015-06;28;17;solaire
;2015-07;28;14;solaire
;2015-08;28;13;solaire
;2015-09;28;12;solaire
;2015-10;28;7;solaire
;2015-11;28;4;solaire
;2015-12;28;3;solaire
;2016-01;28;3;solaire
;2016-02;28;6;solaire
;2016-03;28;9;solaire
;2016-04;28;13;solaire
;2016-05;28;14;solaire
;2016-06;28;12;solaire
;2016-07;28;16;solaire
;2016-08;28;16;solaire
;2016-09;28;10;solaire
;2016-10;28;12;solaire
;2016-11;28;4;solaire
;2016-12;28;4;solaire
;2017-01;28;4;solaire
;2017-02;28;4;solaire
;2017-03;28;9;solaire
;2017-04;28;15;solaire
;2017-05;28;16;solaire
;2017-06;28;18;solaire
;2017-07;28;16;solaire
;2017-08;28;15;solaire
;2017-09;28;11;solaire
;2017-10;28;8;solaire
;2017-11;28;4;solaire
;2017-12;28;2;solaire
;2018-01;28;2;solaire
;2018-02;28;8;solaire
;2018-03;28;8;solaire
;2018-04;28;13;solaire
;2018-05;28;20;solaire
;2018-06;28;18;solaire
;2018-07;28;21;solaire
;2018-08;28;18;solaire
;2018-09;28;16;solaire
;2018-10;28;13;solaire
;2018-11;28;7;solaire
;2018-12;28;2;solaire
;2019-01;28;6;solaire
;2019-02;28;9;solaire
;2019-03;28;11;solaire
;2019-04;28;15;solaire
;2019-05;28;19;solaire
;2019-06;28;19;solaire
;2019-07;28;23;solaire
;2019-08;28;21;solaire
;2019-09;28;17;solaire
;2019-10;28;12;solaire
;2019-11;28;10;solaire
;2019-12;28;7;solaire
;2014-01;32;2;solaire
;2014-02;32;5;solaire
;2014-03;32;11;solaire
;2014-04;32;13;solaire
;2014-05;32;14;solaire
;2014-06;32;16;solaire
;2014-07;32;14;solaire
;2014-08;32;13;solaire
;2014-09;32;11;solaire
;2014-10;32;7;solaire
;2014-11;32;4;solaire
;2014-12;32;2;solaire
;2015-01;32;3;solaire
;2015-02;32;5;solaire
;2015-03;32;10;solaire
;2015-04;32;15;solaire
;2015-05;32;15;solaire
;2015-06;32;19;solaire
;2015-07;32;15;solaire
;2015-08;32;14;solaire
;2015-09;32;11;solaire
;2015-10;32;7;solaire
;2015-11;32;3;solaire
;2015-12;32;3;solaire
;2016-01;32;5;solaire
;2016-02;32;7;solaire
;2016-03;32;11;solaire
;2016-04;32;14;solaire
;2016-05;32;17;solaire
;2016-06;32;14;solaire
;2016-07;32;18;solaire
;2016-08;32;17;solaire
;2016-09;32;13;solaire
;2016-10;32;14;solaire
;2016-11;32;6;solaire
;2016-12;32;6;solaire
;2017-01;32;3;solaire
;2017-02;32;4;solaire
;2017-03;32;10;solaire
;2017-04;32;15;solaire
;2017-05;32;17;solaire
;2017-06;32;19;solaire
;2017-07;32;16;solaire
;2017-08;32;15;solaire
;2017-09;32;11;solaire
;2017-10;32;8;solaire
;2017-11;32;4;solaire
;2017-12;32;2;solaire
;2018-01;32;1;solaire
;2018-02;32;8;solaire
;2018-03;32;7;solaire
;2018-04;32;14;solaire
;2018-05;32;19;solaire
;2018-06;32;18;solaire
;2018-07;32;20;solaire
;2018-08;32;18;solaire
;2018-09;32;15;solaire
;2018-10;32;12;solaire
;2018-11;32;7;solaire
;2018-12;32;1;solaire
;2019-01;32;5;solaire
;2019-02;32;9;solaire
;2019-03;32;10;solaire
;2019-04;32;14;solaire
;2019-05;32;16;solaire
;2019-06;32;18;solaire
;2019-07;32;18;solaire
;2019-08;32;18;solaire
;2019-09;32;14;solaire
;2019-10;32;10;solaire
;2019-11;32;9;solaire
;2019-12;32;5;solaire
;2014-01;44;13;solaire
;2014-02;44;18;solaire
;2014-03;44;47;solaire
;2014-04;44;49;solaire
;2014-05;44;58;solaire
;2014-06;44;69;solaire
;2014-07;44;54;solaire
;2014-08;44;51;solaire
;2014-09;44;48;solaire
;2014-10;44;28;solaire
;2014-11;44;13;solaire
;2014-12;44;5;solaire
;2015-01;44;9;solaire
;2015-02;44;20;solaire
;2015-03;44;44;solaire
;2015-04;44;57;solaire
;2015-05;44;58;solaire
;2015-06;44;65;solaire
;2015-07;44;68;solaire
;2015-08;44;60;solaire
;2015-09;44;45;solaire
;2015-10;44;27;solaire
;2015-11;44;16;solaire
;2015-12;44;16;solaire
;2016-01;44;15;solaire
;2016-02;44;19;solaire
;2016-03;44;37;solaire
;2016-04;44;47;solaire
;2016-05;44;57;solaire
;2016-06;44;54;solaire
;2016-07;44;65;solaire
;2016-08;44;64;solaire
;2016-09;44;51;solaire
;2016-10;44;39;solaire
;2016-11;44;16;solaire
;2016-12;44;15;solaire
;2017-01;44;16;solaire
;2017-02;44;20;solaire
;2017-03;44;42;solaire
;2017-04;44;58;solaire
;2017-05;44;67;solaire
;2017-06;44;73;solaire
;2017-07;44;63;solaire
;2017-08;44;59;solaire
;2017-09;44;45;solaire
;2017-10;44;34;solaire
;2017-11;44;14;solaire
;2017-12;44;8;solaire
;2018-01;44;24;solaire
;2018-02;44;57;solaire
;2018-03;44;72;solaire
;2018-04;44;100;solaire
;2018-05;44;112;solaire
;2018-06;44;111;solaire
;2018-07;44;119;solaire
;2018-08;44;109;solaire
;2018-09;44;100;solaire
;2018-10;44;87;solaire
;2018-11;44;49;solaire
;2018-12;44;19;solaire
;2019-01;44;16;solaire
;2019-02;44;34;solaire
;2019-03;44;43;solaire
;2019-04;44;51;solaire
;2019-05;44;64;solaire
;2019-06;44;74;solaire
;2019-07;44;76;solaire
;2019-08;44;73;solaire
;2019-09;44;59;solaire
;2019-10;44;36;solaire
;2019-11;44;23;solaire
;2019-12;44;19;solaire
;2014-01;52;9;solaire
;2014-02;52;17;solaire
;2014-03;52;33;solaire
;2014-04;52;36;solaire
;2014-05;52;43;solaire
;2014-06;52;49;solaire
;2014-07;52;45;solaire
;2014-08;52;40;solaire
;2014-09;52;41;solaire
;2014-10;52;26;solaire
;2014-11;52;14;solaire
;2014-12;52;9;solaire
;2015-01;52;12;solaire
;2015-02;52;21;solaire
;2015-03;52;31;solaire
;2015-04;52;44;solaire
;2015-05;52;48;solaire
;2015-06;52;58;solaire
;2015-07;52;53;solaire
;2015-08;52;47;solaire
;2015-09;52;44;solaire
;2015-10;52;29;solaire
;2015-11;52;15;solaire
;2015-12;52;13;solaire
;2016-01;52;13;solaire
;2016-02;52;23;solaire
;2016-03;52;36;solaire
;2016-04;52;43;solaire
;2016-05;52;49;solaire
;2016-06;52;43;solaire
;2016-07;52;57;solaire
;2016-08;52;57;solaire
;2016-09;52;38;solaire
;2016-10;52;43;solaire
;2016-11;52;18;solaire
;2016-12;52;15;solaire
;2017-01;52;18;solaire
;2017-02;52;20;solaire
;2017-03;52;33;solaire
;2017-04;52;57;solaire
;2017-05;52;60;solaire
;2017-06;52;65;solaire
;2017-07;52;56;solaire
;2017-08;52;56;solaire
;2017-09;52;43;solaire
;2017-10;52;32;solaire
;2017-11;52;21;solaire
;2017-12;52;12;solaire
;2018-01;52;9;solaire
;2018-02;52;29;solaire
;2018-03;52;37;solaire
;2018-04;52;51;solaire
;2018-05;52;71;solaire
;2018-06;52;67;solaire
;2018-07;52;74;solaire
;2018-08;52;68;solaire
;2018-09;52;58;solaire
;2018-10;52;43;solaire
;2018-11;52;26;solaire
;2018-12;52;7;solaire
;2019-01;52;25;solaire
;2019-02;52;34;solaire
;2019-03;52;45;solaire
;2019-04;52;52;solaire
;2019-05;52;63;solaire
;2019-06;52;68;solaire
;2019-07;52;74;solaire
;2019-08;52;68;solaire
;2019-09;52;62;solaire
;2019-10;52;42;solaire
;2019-11;52;35;solaire
;2019-12;52;25;solaire
;2014-01;53;5;solaire
;2014-02;53;8;solaire
;2014-03;53;15;solaire
;2014-04;53;17;solaire
;2014-05;53;21;solaire
;2014-06;53;24;solaire
;2014-07;53;23;solaire
;2014-08;53;19;solaire
;2014-09;53;19;solaire
;2014-10;53;11;solaire
;2014-11;53;6;solaire
;2014-12;53;4;solaire
;2015-01;53;5;solaire
;2015-02;53;9;solaire
;2015-03;53;14;solaire
;2015-04;53;21;solaire
;2015-05;53;21;solaire
;2015-06;53;27;solaire
;2015-07;53;22;solaire
;2015-08;53;20;solaire
;2015-09;53;20;solaire
;2015-10;53;12;solaire
;2015-11;53;6;solaire
;2015-12;53;5;solaire
;2016-01;53;5;solaire
;2016-02;53;9;solaire
;2016-03;53;16;solaire
;2016-04;53;20;solaire
;2016-05;53;23;solaire
;2016-06;53;18;solaire
;2016-07;53;24;solaire
